id,company_id,title,url,source,content,published_date,created_at
0,15,"Youth voices take centre stage at Africa Food Systems Forum 2025.

This year's theme, ""Africa's Youth Leading Collaboration, Innovation, and Implementation of Agri-Food Systems Transformation,"" spotli...",https://www.linkedin.com/posts/the-mastercard-foundation_afsforum2025-activity-7369377696239316993-p8y4?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"Youth voices take centre stage at Africa Food Systems Forum 2025.

This year's theme, ""Africa's Youth Leading Collaboration, Innovation, and Implementation of Agri-Food Systems Transformation,"" spotlights the vital role young leaders play in shaping the future of agriculture.

Follow Housseynatou DIALLO, co-founder of Baaxu Maam Compagnie, for an insider's look at this year's forum in Dakar, Senegal. #AFSForum2025 

------------

Les voix de la jeunesse sont au devant de la scène au Africa Food Systems Forum 2025.

Le thème de cette année, « La jeunesse africaine: motrice de la collaboration, de l’innovation et de la mise en œuvre de la transformation des systèmes agroalimentaires », met en avant le rôle essentiel des jeunes leaders dans l’avenir de l’agriculture.

Suivez Housseynatou Diallo, cofondatrice de Baaxu Maam Compagnie, pour un aperçu exclusif du forum de cette année à Dakar, au Sénégal.",,2025-09-29T12:12:31.261285
0,15,"Young people are at the forefront of transforming Africa's food systems. At the opening of the Youth Dome at #AFSForum2025, Wambui Chege, Director of Agrifood Systems, Pan African Programs at Masterca...",https://www.linkedin.com/posts/the-mastercard-foundation_afsforum2025-activity-7368622833297457153-aj47?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"Young people are at the forefront of transforming Africa's food systems. At the opening of the Youth Dome at #AFSForum2025, Wambui Chege, Director of Agrifood Systems, Pan African Programs at Mastercard Foundation, emphasized the importance of creating supportive ecosystems that provide youth with essential skills, mentorship, financing, and market opportunities.

Learn more here: https://ow.ly/fZke50WPwGO",,2025-09-29T12:12:31.261289
0,15,Exclusion from the decision-making process and limited access to resources and expertise are creating barriers for young people to enter the agrifood sector in Africa. These young people are calling f...,https://www.linkedin.com/posts/the-mastercard-foundation_africas-agrifood-systems-activity-7368342806681063427-KQLZ?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"Exclusion from the decision-making process and limited access to resources and expertise are creating barriers for young people to enter the agrifood sector in Africa. These young people are calling for change. Revisit their calls to action from #AFSF2033 here: https://ow.ly/O3Ou50WPavs

Follow along for key insights and takeaways from this year's forum.",,2025-09-29T12:12:31.261293
0,15,"Young people are reimagining agriculture, building enterprises, adopting new technologies, creating climate-smart solutions, and transforming value chains.

Join us at the Africa Food Systems Forum 20...",https://www.linkedin.com/posts/the-mastercard-foundation_africa-food-systems-forum-2025pdf-activity-7367926789400104960-k2um?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"Young people are reimagining agriculture, building enterprises, adopting new technologies, creating climate-smart solutions, and transforming value chains.

Join us at the Africa Food Systems Forum 2025, where we will showcase the transformative power of youth-led entrepreneurship in Africa's agrifood systems and amplify youth voices to ensure no one is left behind.

Learn more via https://ow.ly/iivn50WOmJu and join the conversation #AFSForum2025.",,2025-09-29T12:12:31.261298
0,15,"Young people are leading the innovation to transform Africa's food systems by designing resilient and sustainable solutions. 

We're excited to amplify the voices of 19 young agripreneurs by enabling ...",https://www.linkedin.com/posts/the-mastercard-foundation_meet-the-young-leaders-transforming-africas-activity-7367557103843983360-KGYd?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"Young people are leading the innovation to transform Africa's food systems by designing resilient and sustainable solutions. 

We're excited to amplify the voices of 19 young agripreneurs by enabling them to attend the Africa Food Systems Forum 2025. These young leaders will exhibit their innovations to public and private sector leaders, policymakers, and researchers and have a voice in shaping the future of Agrifood systems.

Learn more about #AFSForum2025 and the agripreneurs here: https://lnkd.in/e63SEayU

****

Les jeunes sont à l’avant-garde de l’innovation pour transformer les systèmes alimentaires en Afrique, en concevant des solutions résilientes et durables.

Nous sommes ravis de mettre en avant la voix de 19 jeunes agripreneurs en leur permettant de participer à l’Africa Food Systems Forum 2025.

Ces jeunes leaders présenteront leurs innovations aux décideurs publics et privés, aux responsables politiques et aux chercheurs — et prendront part à façonner l’avenir des systèmes agroalimentaires.

Découvrez AFS Forum et ces agripreneurs ici : https://ow.ly/frMR50WOpGv",,2025-09-29T12:12:31.261302
0,15,"""A thriving Agrifood system economy has come to fruition because of the inclusive participation of young people and young women."" - Daniel Hailu, Executive Director, Impact, Research, and Learning, Ma...",https://www.linkedin.com/posts/the-mastercard-foundation_afsforum2025-activity-7367496314663698432-Extn?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"""A thriving Agrifood system economy has come to fruition because of the inclusive participation of young people and young women."" - Daniel Hailu, Executive Director, Impact, Research, and Learning, Mastercard Foundation at the 2024 Africa Food System Forum. 

To truly transform Africa's Agrifood systems, we must ensure they are built for and by young people, including women and persons with disabilities. View highlights from 2024 and learn more about young leaders shaping the future of Agrifood systems here: https://ow.ly/mQ5850WOoEa

#AFSForum2025",,2025-09-29T12:12:31.261304
0,15,"""We have the ideas. We have the energy. We have the will. Give us the tools, and we will feed Africa and the world."" 

Young Africans, like Adja Boudy Kante, are speaking out about the challenges they...",https://www.linkedin.com/posts/the-mastercard-foundation_young-people-are-the-heart-of-africas-food-activity-7367254763899363330-6C9W?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"""We have the ideas. We have the energy. We have the will. Give us the tools, and we will feed Africa and the world."" 

Young Africans, like Adja Boudy Kante, are speaking out about the challenges they face as young agripreneurs and calling for changes in the agricultural sector that will enable them to build businesses that empower their communities and economies. In a powerful letter to agricultural leaders and policymakers, Adja shares her hopes for the future and what young agripreneurs truly need to thrive in Africa's Agrifood Systems. 

Read it here:  https://ow.ly/JYW850WOl3i

****

« Nous avons les idées. Nous avons l’énergie. Nous avons la volonté. Donnez-nous les moyens, et nous nourrirons l’Afrique et le monde. » 

De jeunes Africains, comme Adja Boudy Kanté, font entendre leur voix sur les défis qu’ils rencontrent en tant que jeunes agripreneurs. Ils appellent à des changements dans le secteur agricole pour développer des entreprises capables de renforcer leurs communautés et leurs économies. 

Dans une lettre percutante adressée aux dirigeants agricoles et aux décideurs politiques, Adja partage ses espoirs pour l’avenir et expose ce dont les jeunes agripreneurs ont réellement besoin pour prospérer au sein des systèmes agroalimentaires africains.

#AFSForum2025",,2025-09-29T12:12:31.261308
0,15,"🌟 We're growing our team! 🌟

The Mastercard Foundation seeks a world where everyone has the opportunity to learn and prosper. It is imperative that we have the people and talent to achieve our goals. ...",https://www.linkedin.com/posts/the-mastercard-foundation_employmentopportunities-activity-7367118974368530433-RZNN?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"🌟 We're growing our team! 🌟

The Mastercard Foundation seeks a world where everyone has the opportunity to learn and prosper. It is imperative that we have the people and talent to achieve our goals. 

Follow this link to learn more about the exciting #employmentopportunities at the Mastercard Foundation: https://ow.ly/zKro50Whxsu",,2025-09-29T12:12:31.261311
0,15,We receive a lot of questions about the Mastercard Foundation Scholars Program and how to apply. The new Mastercard Foundation Scholars Program Institutions database makes it easier than ever to find ...,https://www.linkedin.com/posts/the-mastercard-foundation_we-receive-a-lot-of-questions-about-the-mastercard-activity-7366884188966293507-ee0Z?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"We receive a lot of questions about the Mastercard Foundation Scholars Program and how to apply. The new Mastercard Foundation Scholars Program Institutions database makes it easier than ever to find the right school for you. Watch this step-by-step guide to learn how you can use this powerful tool to filter through Program partners, application deadlines, areas of study and more. Start your journey to becoming a Mastercard Foundation Scholar and learn more here: https://ow.ly/Kemm50WNJ0c",,2025-09-29T12:12:31.261314
0,15,"Afrobarometer, in partnership with the Mastercard Foundation, is hosting a webinar titled ""A data-driven dialogue on youth priorities, policy, and participation."" Join us for an engaging and informati...",https://www.linkedin.com/posts/the-mastercard-foundation_afrobarometer-in-partnership-with-the-mastercard-activity-7366860507602972673-nV7s?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"Afrobarometer, in partnership with the Mastercard Foundation, is hosting a webinar titled ""A data-driven dialogue on youth priorities, policy, and participation."" Join us for an engaging and informative session to discuss critical issues concerning young Africans, including youth unemployment, views on migration, and political participation.

 📅 August 29, 2025
 ⏲️ 13:00-14:30 GMT
 📌 Theme: A data-driven dialogue on youth priorities, policy, and participation.

Register to secure your spot: https://ow.ly/lyVA50WNBso",,2025-09-29T12:12:31.261319
0,15,Young leaders like Happiness Maworera are helping to empower the next generation of change makers. Guided by a vision to return to Zimbabwe and give back to her community through sustainable farming a...,https://www.linkedin.com/posts/the-mastercard-foundation_young-leaders-like-happiness-maworera-are-activity-7366475890144305152-npMh?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"Young leaders like Happiness Maworera are helping to empower the next generation of change makers. Guided by a vision to return to Zimbabwe and give back to her community through sustainable farming and youth development, she mentors fellow students at EARTH University by leading water conservation workshops and actively promoting environmental education and sustainable solutions.

Learn more about her journey and leadership: https://ow.ly/i6Pk50WMJoR",,2025-09-29T12:12:31.261322
